team_id,team_name,league_ids,team_crest,team_url,last_updated,country,city,stadium,other_names,abbreviations,search_terms
h4Rjaci1,Schonnebeck,GERMANY_OBERLIGA_NIEDERRHEIN,https://static.flashscore.com/res/image/data/SAxfYW6k-E7NnT4IA.png,https://www.flashscore.com/team/schonnebeck/h4Rjaci1/,2026-02-26T16:22:23.338624+00:00,,,,[],[],[]
h8oAv4Ts,"Sevilla Fútbol Club, S.A.D.",,,,2026-02-26T16:29:06.919911+00:00,ES,Seville,Ramón Sánchez Pizjuán,"['Los Nervionenses', 'Rojiblancos']",['SFC'],"['rojiblancos', 'sevilla futbol club sad', 'los nervionenses', 'sevilla', 'sfc']"
h8rPTaoP,Bayonne,FRANCE_NATIONAL_2_GROUP_A,https://static.flashscore.com/res/image/data/QPLxJ37k-0MSI8Ym6.png,https://www.flashscore.com/team/angouleme-cfc/h8rPTaoP/,2026-02-26T16:22:23.338624+00:00,,,,[],[],[]
hA1Zm19f,Arsenal Football Club,,,,2026-02-26T18:00:40.302875+00:00,GB,London,Emirates Stadium,['The Gunners'],"['AFC', 'Arsenal']","['afc', 'arsenal', 'arsenal football club', 'the gunners']"
hARcOLbq,unknown,,,,2026-02-26T18:06:11.495738+00:00,unknown,unknown,,[],[],"['unknown', 'virtus']"
hCg2iHl4,Nogometni klub Slaven Belupo,CROATIA_HNL,https://static.flashscore.com/res/image/data/YP7uAfT0-xluSzFWQ.png,https://www.flashscore.com/team/istra-1961/hCg2iHl4/,2026-02-26T18:00:12.929368+00:00,HR,Koprivnica,Gradski stadion Ivan Kušek-Apaš,"['NK Slaven Belupo', 'Slaven', 'Farmaceuti']","['Slaven Belupo', 'Slaven']","['slaven belupo', 'nk slaven belupo', 'nogometni klub slaven belupo', 'farmaceuti', 'slaven']"
hCiUSaf2,FK Komárov,,,,2026-02-26T16:26:05.801604+00:00,CZ,Komárov,,['unknown'],['unknown'],"['unknown', 'fk komarov']"
hd7Sl51F,Helsingor (Den),WORLD_CLUB_FRIENDLY,https://static.flashscore.com/res/image/data/ERV4Ujne-hjIcXIDC.png,https://www.flashscore.com/team/eskilsminne/hd7Sl51F/,2026-02-26T16:22:23.338624+00:00,,,,[],[],[]
hdnmDXCa,Beni Oulbane,ALGERIA_LIGUE_2,https://static.flashscore.com/res/image/data/b1Am6jiT-219Jrzr4.png,https://www.flashscore.com/team/beni-oulbane/hdnmDXCa/,2026-02-26T16:22:23.338624+00:00,,,,[],[],[]
hEojvsib,Kapaz,AZERBAIJAN_PREMIER_LEAGUE,https://static.flashscore.com/res/image/data/rPSBezBN-82dkiD1Q.png,https://www.flashscore.com/team/kapaz/hEojvsib/,2026-02-26T16:22:23.338624+00:00,,,,[],[],[]
hfMxvE6a,Los Chankas,PERU_LIGA_1,https://static.flashscore.com/res/image/data/hEpliNiT-v9LWknvd.png,https://www.flashscore.com/team/los-chankas/hfMxvE6a/,2026-02-26T16:22:23.338624+00:00,,,,[],[],[]
hfvQIzKf,Kocaelispor Kulübü,,,,2026-02-26T18:01:14.9463+00:00,TR,İzmit,Kocaeli Stadium,[],['Kocaelispor'],"['kocaelispor kulubu', 'kocaelispor']"
hG8POBb8,Al-Duhail Sports Club,,,,2026-02-26T16:26:56.309767+00:00,QA,Doha,Abdullah bin Khalifa Stadium,['Lekhwiya SC'],['ALD'],"['alduhail', 'lekhwiya sc', 'alduhail sports club', 'ald']"
hGHHy7Am,Chabab Riadhi Baladiat Rouisset,,,,2026-02-26T18:08:45.432691+00:00,DZ,Rouisset,,['CRB Rouisset'],['CRBR'],"['chabab riadhi baladiat rouisset', 'rouisset', 'crbr', 'crb rouisset']"
hGZMB1yP,Benfica,MACAO_ELITE_LEAGUE,https://static.flashscore.com/res/image/data/4I04dv96-l6BSRECM.png,https://www.flashscore.com/team/benfica/hGZMB1yP/,2026-02-26T16:22:23.338624+00:00,,,,[],[],[]
hh02MvfE,East Bengal,INDIA___ISL,https://static.flashscore.com/res/image/data/fDRtO2S0-UszV04Qg.png,https://www.flashscore.com/team/east-bengal/hh02MvfE/,2026-02-26T16:22:23.338624+00:00,,,,[],[],[]
hhPUKlHi,Dundalk,IRELAND_PREMIER_DIVISION,https://static.flashscore.com/res/image/data/M9GQpFCN-lYZ4hM32.png,https://www.flashscore.com/team/st-patricks/hhPUKlHi/,2026-02-26T16:22:23.338624+00:00,,,,[],[],[]
hIayizS6,Bregenz,AUSTRIA_2_LIGA,https://static.flashscore.com/res/image/data/drBC2oSq-fuS6i9Ng.png,https://www.flashscore.com/team/a-klagenfurt/hIayizS6/,2026-02-26T16:22:23.338624+00:00,,,,[],[],[]
hIcARvgk,Kilia Kiel,GERMANY_OBERLIGA_SCHLESWIG_HOLSTEIN,https://static.flashscore.com/res/image/data/8C2gFO76-CWjf8rYM.png,https://www.flashscore.com/team/eichede/hIcARvgk/,2026-02-26T16:22:23.338624+00:00,,,,[],[],[]
hIPsvlmt,Limavady,NORTHERN_IRELAND_NIFL_CHAMPIONSHIP,https://static.flashscore.com/res/image/data/KbbrjBjT-Usn9oOj7.png,https://www.flashscore.com/team/limavady/hIPsvlmt/,2026-02-26T16:22:23.338624+00:00,,,,[],[],[]
hjDDCnmn,Fluminense Futebol Clube,,,,2026-02-26T18:14:00.009369+00:00,BR,Joinville,Arena Joinville,"['Fluminense de Joinville', 'Tricolor do Norte']","['Fluminense-SC', 'FFC']","['fluminensesc', 'ffc', 'tricolor do norte', 'fluminense futebol clube', 'fluminense de joinville']"
hjexmvH9,Les Herbiers,FRANCE_NATIONAL_2_GROUP_A,https://static.flashscore.com/res/image/data/OGpTwnVH-YNlzDik9.png,https://www.flashscore.com/team/les-herbiers/hjexmvH9/,2026-02-26T16:22:23.338624+00:00,,,,[],[],[]
hjIyrgaj,Celtic Football Club,,,,2026-02-26T16:27:39.812521+00:00,GB,Glasgow,Celtic Park,"['The Bhoys', 'The Hoops', 'The Celts']",['CFC'],"['the hoops', 'celtic', 'the celts', 'the bhoys', 'cfc', 'celtic football club']"
hMn9FTbH,Sociedade Esportiva Palmeiras,,,,2026-02-26T18:12:06.384883+00:00,BR,São Paulo,Allianz Parque,"['Verdão', 'Porco', 'Alviverde']",['SEP'],"['sociedade esportiva palmeiras', 'sep', 'verdao', 'porco', 'alviverde', 'palmeiras']"
hMrWAFH0,Club Atlético Boca Juniors,,,,2026-02-26T18:10:25.813157+00:00,Argentina,Buenos Aires,La Bombonera,"['Xeneizes', 'Azul y Oro', 'La Mitad Más Uno']",['CABJ'],"['xeneizes', 'cabj', 'club atletico boca juniors', 'la mitad mas uno', 'azul y oro', 'boca juniors']"
hnzvnHPS,Olympiacos FC,,,,2026-02-26T16:26:32.889419+00:00,Greece,Piraeus,Karaiskakis Stadium,"['Olympiacos', 'Thrylos', 'Red-Whites']",['OLY'],"['thrylos', 'redwhites', 'olympiacos', 'olympiacos fc', 'oly', 'olympiacos piraeus']"
hOI4aTL6,Venda,SOUTH_AFRICA_MOTSEPE_FOUNDATION_CHAMPIONSHIP,https://static.flashscore.com/res/image/data/pA6PGW9N-Ymvu6oHm.png,https://www.flashscore.com/team/venda/hOI4aTL6/,2026-02-26T16:22:23.338624+00:00,,,,[],[],[]
hOiG83Vs,Hadiya Hossana,ETHIOPIA_PREMIER_LEAGUE,https://static.flashscore.com/res/image/data/pjtGAOQq-CMiScAzU.png,https://www.flashscore.com/team/hadiya-hossana/hOiG83Vs/,2026-02-26T16:22:23.338624+00:00,,,,[],[],[]
hp4oRUU5,St Albans,AUSTRALIA_NPL_VICTORIA,https://static.flashscore.com/res/image/data/pdhy2rBN-AiG5cwAt.png,https://www.flashscore.com/team/oakleigh-cannons/hp4oRUU5/,2026-02-26T16:22:23.338624+00:00,,,,[],[],[]
hpBo5FAl,SV Oberwart,AUSTRIA_REGIONALLIGA_EAST,https://static.flashscore.com/res/image/data/KGm2XDA6-E5zyWnQ8.png,https://www.flashscore.com/team/donaufeld-wien/hpBo5FAl/,2026-02-26T16:22:23.338624+00:00,,,,[],[],[]
hr3HR5OR,FC Noah,,,,2026-02-26T18:01:52.511031+00:00,Armenia,Yerevan,Armavir City Stadium,[],['NOAH'],"['fc noah', 'noah']"
hrYABE5k,Celtic Football Club,,,,2026-02-26T16:28:09.095164+00:00,GB,Glasgow,Celtic Park,"['The Bhoys', 'The Hoops', 'The Celts']",['CFC'],"['the hoops', 'celtic', 'the celts', 'the bhoys', 'cfc', 'celtic football club']"
hSEVmhvQ,Habenhauser,GERMANY_OBERLIGA_BREMEN,https://static.flashscore.com/res/image/data/MT58PYT0-fseOxGqI.png,https://www.flashscore.com/team/werder-bremen/hSEVmhvQ/,2026-02-26T16:22:23.338624+00:00,,,,[],[],[]
hSOFdMch,Al-Shoalah,SAUDI_ARABIA_DIVISION_2,https://static.flashscore.com/res/image/data/fmsNolSq-YJWkWTrf.png,https://www.flashscore.com/team/al-jeel/hSOFdMch/,2026-02-26T16:22:23.338624+00:00,,,,[],[],[]
hSPZwbEh,PFC Ludogorets Razgrad,,,,2026-02-26T14:34:29.942839+00:00,BG,Razgrad,Huvepharma Arena,"['Ludogorets', 'Ludogorets 1945']","['Ludogorets', 'Ludo']","['ludogorets', 'ludogorets 1945', 'ludo', 'pfc ludogorets razgrad']"
hSvkxLKs,Pachuca U21,MEXICO_LIGA_MX_U21,https://static.flashscore.com/res/image/data/zPUuQkme-EoKMZ0of.png,https://www.flashscore.com/team/pachuca/hSvkxLKs/,2026-02-26T16:22:23.338624+00:00,,,,[],[],[]
htoKuYZl,Sporting Clube de Portugal,PORTUGAL_LIGA_PORTUGAL,https://static.flashscore.com/res/image/data/jy2lEHBN-zJml495h.png,https://www.flashscore.com/team/estoril/htoKuYZl/,2026-02-26T18:00:58.270813+00:00,PT,Lisbon,Estádio José Alvalade,"['Sporting Lisbon', 'Leões', 'Verde e Brancos']",['SCP'],"['verde e brancos', 'leoes', 'sporting cp', 'sporting clube de portugal', 'scp', 'sporting lisbon']"
hUgsI8GG,Old Edwardians,SIERRA_LEONE_PREMIER_LEAGUE,https://static.flashscore.com/res/image/data/2RPPX1jT-fTulyhCs.png,https://www.flashscore.com/team/slifa/hUgsI8GG/,2026-02-26T16:22:23.338624+00:00,,,,[],[],[]
hUuJfYbb,Monza,ITALY_SERIE_B,https://static.flashscore.com/res/image/data/Mk897YAN-8zvPU7k3.png,https://www.flashscore.com/team/entella/hUuJfYbb/,2026-02-26T16:22:23.338624+00:00,,,,[],[],[]
hUyau0Vc,Club Guaraní,,,,2026-02-26T18:08:01.712407+00:00,PY,Asunción,Estadio Rogelio Livieres,"['El Cacique', 'Aborigen']",['CG'],"['guarani', 'aborigen', 'club guarani', 'cg', 'el cacique']"
hvneJrsb,Vsechovice (Cze),WORLD_CLUB_FRIENDLY,https://static.flashscore.com/res/image/data/vBYN71WH-bL49EO9c.png,https://www.flashscore.com/team/vsechovice/hvneJrsb/,2026-02-26T16:22:23.338624+00:00,,,,[],[],[]
hW08cP6J,Club Atlético Banfield,,,,2026-02-26T18:10:40.581496+00:00,AR,Banfield,Estadio Florencio Sola,"['El Taladro', 'El Glorioso']",['CAB'],"['banfield', 'cab', 'club atletico banfield', 'el glorioso', 'el taladro']"
hWEObasb,Jwayya,LEBANON_PREMIER_LEAGUE,https://static.flashscore.com/res/image/data/EqorD58k-0U8dHQYT.png,https://www.flashscore.com/team/tadamon/hWEObasb/,2026-02-26T16:22:23.338624+00:00,,,,[],[],[]
hxt57t2q,Levante Unión Deportiva,SPAIN_LALIGA,https://static.flashscore.com/res/image/data/0dmWDDBN-QqzX7amJ.png,https://www.flashscore.com/team/alaves/hxt57t2q/,2026-02-26T16:29:25.955792+00:00,ES,Valencia,Estadio Ciutat de València,"['Granotas', 'Levante UD']","['Levante', 'LUD']","['levante ud', 'levante union deportiva', 'levante', 'lud', 'granotas']"
hxxcePl9,Al Shabab,SAUDI_ARABIA_SAUDI_PROFESSIONAL_LEAGUE,https://static.flashscore.com/res/image/data/OzbyAZmC-S4ItXNi7.png,https://www.flashscore.com/team/al-hilal/hxxcePl9/,2026-02-26T16:22:23.338624+00:00,,,,[],[],[]
hYaM5Gqp,Samsunspor Kulübü,,,,2026-02-26T16:26:56.309767+00:00,TR,Samsun,Samsun 19 Mayıs Stadium,[],['SAM'],"['sam', 'samsunspor kulubu', 'samsunspor']"
hzNBx0No,Nogometni Klub Celje,,,,2026-02-26T18:01:52.511031+00:00,Slovenia,Celje,Z'dežele Stadium,"['NK Celje', 'Grofje', 'The Counts']",['CEL'],"['cel', 'celje', 'nk celje', 'the counts', 'nogometni klub celje', 'grofje']"
j1cPm2Uk,Stabaek W (Nor),WORLD_CLUB_FRIENDLY_WOMEN,https://static.flashscore.com/res/image/data/byPcnyQq-As1x6x5e.png,https://www.flashscore.com/team/stabaek/j1cPm2Uk/,2026-02-26T16:22:23.338624+00:00,,,,[],[],[]
j3Azpf5d,Aston Villa Football Club,ENGLAND_PREMIER_LEAGUE,https://static.flashscore.com/res/image/data/UHchCEVH-jwz95gs0.png,https://www.flashscore.com/team/wolves/j3Azpf5d/,2026-02-26T17:59:17.082489+00:00,GB,Birmingham,Villa Park,"['Villa', 'The Villans', 'The Claret & Blue Army']",['AVFC'],"['villa', 'aston villa', 'the claret  blue army', 'avfc', 'aston villa football club', 'the villans']"
j3OAwu2L,Maccabi Petah Tikva,ISRAEL_LEUMIT_LEAGUE,https://static.flashscore.com/res/image/data/2Pusm9S0-OSwHqMzP.png,https://www.flashscore.com/team/hapoel-afula/j3OAwu2L/,2026-02-26T16:22:23.338624+00:00,,,,[],[],[]
j5EVs5UB,Burgan,KUWAIT_EMIR_CUP,https://static.flashscore.com/res/image/data/25paxeRq-E1xLPnQn.png,https://www.flashscore.com/team/burgan/j5EVs5UB/,2026-02-26T16:22:23.338624+00:00,,,,[],[],[]
j5tJdPG2,Alhama W (Esp),WORLD_CLUB_FRIENDLY_WOMEN,https://static.flashscore.com/res/image/data/Od1sumjT-ddYLjjZ5.png,https://www.flashscore.com/team/alhama/j5tJdPG2/,2026-02-26T16:22:23.338624+00:00,,,,[],[],[]
j9dZhHxM,Al Taraji,SAUDI_ARABIA_DIVISION_2,https://static.flashscore.com/res/image/data/narPRDlC-QNfFvRLn.png,https://www.flashscore.com/team/al-sahel/j9dZhHxM/,2026-02-26T16:22:23.338624+00:00,,,,[],[],[]
j9T7TM2E,Espérance Sportive de Mostaganem,,,,2026-02-26T18:08:45.432691+00:00,DZ,Mostaganem,Stade Mohamed Bensaïd,['ESM'],['ESM'],"['mostaganem', 'esperance sportive de mostaganem', 'esm']"
jaarqpLQ,Real Club Celta de Vigo,,,,2026-02-26T16:29:25.955792+00:00,ES,Vigo,Estadio de Balaídos,"['Celta', 'Os Celestes']","['RCCV', 'Celta']","['celta vigo', 'rccv', 'celta', 'real club celta de vigo', 'os celestes']"
jBNM4noT,North Sunshine Eagles,AUSTRALIA_VICTORIA_PREMIER_LEAGUE,https://static.flashscore.com/res/image/data/EPUNs596-n5om0z7D.png,https://www.flashscore.com/team/north-sunshine-eagles/jBNM4noT/,2026-02-26T16:22:23.338624+00:00,,,,[],[],[]
jBZSsVrc,Cumbernauld Colts,SCOTLAND_LOWLAND_LEAGUE,https://static.flashscore.com/res/image/data/xUPaj7Sq-bHOIaeMd.png,https://www.flashscore.com/team/cumbernauld-colts/jBZSsVrc/,2026-02-26T16:22:23.338624+00:00,,,,[],[],[]
jc0w1RUn,Recoleta,CHILE_LIGA_DE_ASCENSO,https://static.flashscore.com/res/image/data/ALXa8j96-z9vnNFI5.png,https://www.flashscore.com/team/recoleta/jc0w1RUn/,2026-02-26T16:22:23.338624+00:00,,,,[],[],[]
jcEpyIYq,Chelghoum,ALGERIA_LIGUE_2,https://static.flashscore.com/res/image/data/O6giEsjC-UXQNH9NH.png,https://www.flashscore.com/team/chelghoum/jcEpyIYq/,2026-02-26T16:22:23.338624+00:00,,,,[],[],[]
jcQV3XP6,Associação Chapecoense de Futebol,,,,2026-02-26T18:12:21.440105+00:00,BR,Chapecó,Arena Condá,"['Verdão do Oeste', 'Furacão do Oeste', 'Chape']","['ACF', 'Chapecoense']","['chapecoense', 'acf', 'verdao do oeste', 'chape', 'furacao do oeste', 'associacao chapecoense de futebol', 'chapecoensesc']"
jcRHNk9s,Balcatta,AUSTRALIA_NPL_WESTERN_AUSTRALIA,https://static.flashscore.com/res/image/data/UF8wGGRq-j1nAR8vh.png,https://www.flashscore.com/team/bayswater/jcRHNk9s/,2026-02-26T16:22:23.338624+00:00,,,,[],[],[]
jD7zZpR7,Bogota,COLOMBIA_PRIMERA_B,https://static.flashscore.com/res/image/data/x23x3Y5k-ldlFLEPm.png,https://www.flashscore.com/team/atletico-f-c/jD7zZpR7/,2026-02-26T16:22:23.338624+00:00,,,,[],[],[]
jgGJTKcg,Telaghema,ALGERIA_LIGUE_2,https://static.flashscore.com/res/image/data/h8kHMB8k-QBMSXsER.png,https://www.flashscore.com/team/ib-khemis-el-khechna/jgGJTKcg/,2026-02-26T16:22:23.338624+00:00,,,,[],[],[]
jgNAYRGi,Lille Olympique Sporting Club,,,,2026-02-26T16:25:13.160287+00:00,FR,Lille,Stade Pierre-Mauroy,"['LOSC Lille', 'LOSC']",['LOSC'],"['losc', 'lille', 'lille olympique sporting club', 'losc lille']"
jgsDvTBl,Cerro Largo Fútbol Club,,,,2026-02-26T18:08:01.712407+00:00,UY,Melo,Estadio Arquitecto Antonio Eleuterio Ubilla,"['Cerro Largo FC', 'El Arachán']",['CLFC'],"['cerro largo fc', 'clfc', 'cerro largo futbol club', 'cerro largo', 'el arachan']"
jiDN9Zaj,Club de Gimnasia y Esgrima La Plata,,,,2026-02-26T18:10:25.813157+00:00,Argentina,La Plata,Estadio Juan Carmelo Zerillo,"['El Lobo', 'Triperos', 'Gimnasia']","['GELP', 'CGE']","['gelp', 'el lobo', 'gimnasia', 'cge', 'gimnasia lp', 'triperos', 'club de gimnasia y esgrima la plata']"
jiqiaMOf,FK Strogino Moscow (Rus),WORLD_CLUB_FRIENDLY,https://static.flashscore.com/res/image/data/lATk6rCN-8rjTldt1.png,https://www.flashscore.com/team/strogino-moscow/jiqiaMOf/,2026-02-26T16:22:23.338624+00:00,,,,[],[],[]
jizXHcsM,Harrogate,ENGLAND_LEAGUE_TWO,https://static.flashscore.com/res/image/data/MLvfWf86-tj3NKjPm.png,https://www.flashscore.com/team/cheltenham/jizXHcsM/,2026-02-26T16:22:23.338624+00:00,,,,[],[],[]
jk06IBT2,Farcasesti,ROMANIA_LIGA_3_SERIA_6,https://static.flashscore.com/res/image/data/pMhndtlC-pYSIykM1.png,https://www.flashscore.com/team/ramnicu-valcea/jk06IBT2/,2026-02-26T16:22:23.338624+00:00,,,,[],[],[]
jmmBWFML,Fudbalski klub Železničar Pančevo,,,,2026-02-26T14:16:28.915549+00:00,RS,Pančevo,Stadion SC Mladost,"['FK Železničar Pančevo', 'Železničar Pančevo']",['FK Železničar'],"['fk zeleznicar pancevo', 'fudbalski klub zeleznicar pancevo', 'fk zeleznicar', 'zeleznicar pancevo']"
jNvak2f3,"Real Club Celta de Vigo, S.A.D.",,,,2026-02-26T16:29:06.919911+00:00,ES,Vigo,Abanca Balaídos,"['Celta', 'Os Celestes']",['Celta'],"['celta vigo', 'real club celta de vigo sad', 'os celestes', 'celta']"
jPDfAdyT,Sportvereniging Zulte Waregem,,,,2026-02-26T17:59:56.098933+00:00,BE,Waregem,Regenboogstadion,"['Zulte Waregem', 'Essevee']","['Zulte Waregem', 'SVZW']","['essevee', 'svzw', 'zulte waregem', 'sportvereniging zulte waregem', 'waregem']"
jPojkLXK,Sochaux,FRANCE_NATIONAL,https://static.flashscore.com/res/image/data/xGAjiOiT-GU4hlIMk.png,https://www.flashscore.com/team/sochaux/jPojkLXK/,2026-02-26T16:22:23.338624+00:00,,,,[],[],[]
jR3PSENN,KF Malisheva,,,,2026-02-26T18:02:35.50773+00:00,XK,Malishevë,Liman Gegaj Stadium,['FC Malisheva'],['Malisheva'],"['kf malisheva', 'fc malisheva', 'malisheva']"
jsVlcYua,Kalaa,TUNISIA_LIGUE_2,https://static.flashscore.com/res/image/data/pGhyls96-OW9FD0R9.png,https://www.flashscore.com/team/kalaa/jsVlcYua/,2026-02-26T16:22:23.338624+00:00,,,,[],[],[]
ju1xJoJd,Club Atlético San Lorenzo de Almagro,,,,2026-02-26T18:10:40.581496+00:00,AR,Buenos Aires,Estadio Pedro Bidegain,"['Ciclón', 'Cuervos', 'Azulgrana']",['CASLA'],"['san lorenzo', 'cuervos', 'club atletico san lorenzo de almagro', 'casla', 'azulgrana', 'ciclon']"
jwKvKhGa,Club de Regatas Vasco da Gama,,,,2026-02-26T18:12:21.440105+00:00,BR,Rio de Janeiro,Estádio São Januário,"['Gigante da Colina', 'Cruzmaltino', 'Vascão']","['CRVG', 'Vasco']","['vascao', 'cruzmaltino', 'crvg', 'gigante da colina', 'club de regatas vasco da gama', 'vasco']"
jX8ezy7G,Alkmaar Zaanstreek,,,,2026-02-26T16:27:39.812521+00:00,NL,Alkmaar,AFAS Stadion,['AZ'],['AZ'],"['az', 'alkmaar zaanstreek', 'az alkmaar']"
jXb3Wx73,Sala,SLOVAKIA_3_LIGA_WEST,https://static.flashscore.com/res/image/data/IVG2gzCN-E9YhAqDo.png,https://www.flashscore.com/team/sala/jXb3Wx73/,2026-02-26T16:22:23.338624+00:00,,,,[],[],[]
jXcaUBpb,Portugal U19 W,WORLD_FRIENDLY_INTERNATIONAL_WOMEN,https://static.flashscore.com/res/image/data/Yu6JKbne-QuAlbyZh.png,https://www.flashscore.com/team/portugal/jXcaUBpb/,2026-02-26T16:22:23.338624+00:00,,,,[],[],[]
jXpWqrUQ,Broadmeadow,AUSTRALIA_NPL_NORTHERN_NSW,https://static.flashscore.com/res/image/data/GYZujp8k-CQwpIV87.png,https://www.flashscore.com/team/broadmeadow-magic-fc/jXpWqrUQ/,2026-02-26T16:22:23.338624+00:00,,,,[],[],[]
jZ2ZFJqe,Chateauroux,FRANCE_NATIONAL,https://static.flashscore.com/res/image/data/vX9KIPVH-raTbWWl3.png,https://www.flashscore.com/team/chateauroux/jZ2ZFJqe/,2026-02-26T16:22:23.338624+00:00,,,,[],[],[]
jZ5PwvUP,Al Ain,SAUDI_ARABIA_DIVISION_2,https://static.flashscore.com/res/image/data/t8MaLElC-jVqNvGUb.png,https://www.flashscore.com/team/al-najoom/jZ5PwvUP/,2026-02-26T16:22:23.338624+00:00,,,,[],[],[]
jZwqBI0S,Popesti Leordeni,ROMANIA_LIGA_3_SERIA_3,https://static.flashscore.com/res/image/data/8KxDpIRq-2iIGR9N7.png,https://www.flashscore.com/team/popesti-leordeni/jZwqBI0S/,2026-02-26T16:22:23.338624+00:00,,,,[],[],[]
l0jeuzXc,Napoli U20,ITALY_PRIMAVERA_1,https://static.flashscore.com/res/image/data/fkP2T3oe-Aog9yVTA.png,https://www.flashscore.com/team/napoli/l0jeuzXc/,2026-02-26T16:22:23.338624+00:00,,,,[],[],[]
l4AuMZlc,Vorwarts-Wacker,GERMANY_OBERLIGA_HAMBURG,https://static.flashscore.com/res/image/data/UXay2UWH-Q30DV5d2.png,https://www.flashscore.com/team/vorwarts-wacker/l4AuMZlc/,2026-02-26T16:22:23.338624+00:00,,,,[],[],[]
l8JA9Avf,Jelgava (Lat),WORLD_CLUB_FRIENDLY,https://static.flashscore.com/res/image/data/hSoYtIRq-finrn2xp.png,https://www.flashscore.com/team/jelgava/l8JA9Avf/,2026-02-26T16:22:23.338624+00:00,,,,[],[],[]
l8zGY8hT,Idrettslaget Bjarg,,,,2026-02-26T16:28:53.969519+00:00,NO,Bergen,Bjarg Idrettspark,[],['Bjarg'],"['idrettslaget bjarg', 'bjarg']"
lA6RXjzH,Maghreb Fez,MOROCCO_BOTOLA_PRO,https://static.flashscore.com/res/image/data/hrtwQ6lC-KrkUCdS2.png,https://www.flashscore.com/team/kawkab-marrakech/lA6RXjzH/,2026-02-26T16:22:23.338624+00:00,,,,[],[],[]
lAdLw2uC,Club Benjamín Aceval,,,,2026-02-26T18:07:45.661487+00:00,PY,Benjamín Aceval,Estadio Isidro R. Roussillón,['Benjamín Aceval'],['C.B. Aceval'],"['club benjamin aceval', 'benjamin aceval', 'cb aceval']"
lAgLCkT3,Den Haag,NETHERLANDS_EERSTE_DIVISIE,https://static.flashscore.com/res/image/data/ANCAevXH-vuxu3x67.png,https://www.flashscore.com/team/den-haag/lAgLCkT3/,2026-02-26T16:22:23.338624+00:00,,,,[],[],[]
lAx1tXtJ,CSM Targu Jiu,ROMANIA_LIGA_3_SERIA_6,https://static.flashscore.com/res/image/data/69IW12jC-fLXjiXIj.png,https://www.flashscore.com/team/csm-targu-jiu/lAx1tXtJ/,2026-02-26T16:22:23.338624+00:00,,,,[],[],[]
lECi441P,LNZ Cherkasy U19,UKRAINE_U19_LEAGUE,https://static.flashscore.com/res/image/data/69UxrG5k-lnXfF7l9.png,https://www.flashscore.com/team/lnz-cherkasy/lECi441P/,2026-02-26T16:22:23.338624+00:00,,,,[],[],[]
lGMtZWUH,FK Shkëndija,,,,2026-02-26T18:04:38.690125+00:00,North Macedonia,Tetovo,Ecolog Arena,['KF Shkëndija'],['Shkëndija'],"['fk shkendija', 'kf shkendija', 'shkendija']"
lI6ddlih,FC Baník Ostrava,,,,2026-02-26T16:25:46.969911+00:00,CZ,Ostrava,Městský stadion (Ostrava),['Baník Ostrava'],['FCBO'],"['fc banik ostrava', 'fcbo', 'banik ostrava', 'ostrava']"
lIrU6MMG,Real Noroeste Capixaba Futebol Clube,BRAZIL_CAPIXABA,https://static.flashscore.com/res/image/data/WdlIyoBN-MHb1ZUGf.png,https://www.flashscore.com/team/serra/lIrU6MMG/,2026-02-26T18:13:38.839256+00:00,BR,Águia Branca,Estádio José Olímpio da Rocha,[],['Real Noroeste'],"['real noroeste', 'real noroeste capixaba futebol clube']"
lKIgIV5b,Vitesse,NETHERLANDS_EERSTE_DIVISIE,https://static.flashscore.com/res/image/data/0SkRbu96-hxcLpNd6.png,https://www.flashscore.com/team/jong-az-alkmaar/lKIgIV5b/,2026-02-26T16:22:23.338624+00:00,,,,[],[],[]
lKkBAsxF,Ferencvárosi Torna Club,,,,2026-02-26T14:21:00.326704+00:00,HU,Budapest,Groupama Aréna,"['Ferencváros', 'Fradi', 'Zöld Sasok', 'Green Eagles']",['FTC'],"['ferencvarosi torna club', 'ftc', 'zold sasok', 'green eagles', 'lille', 'fradi', 'ferencvaros']"
lKRc20yg,Oakleigh Cannons,AUSTRALIA_NPL_VICTORIA,https://static.flashscore.com/res/image/data/Amj4a6T0-CWd68m3F.png,https://www.flashscore.com/team/st-albans/lKRc20yg/,2026-02-26T16:22:23.338624+00:00,,,,[],[],[]
lO5iwNrs,SC Dimona,ISRAEL_LIGA_ALEF_SOUTH,https://static.flashscore.com/res/image/data/Aqv9z5gT-Ui3hsFy7.png,https://www.flashscore.com/team/jerusalem-fc/lO5iwNrs/,2026-02-26T16:22:23.338624+00:00,,,,[],[],[]
lSieUMnE,AS Trenčín,,,,2026-02-26T18:06:59.155805+00:00,SK,Trenčín,Štadión na Sihoti,[],['AST'],"['trencin', 'ast', 'as trencin']"
lUatW5jE,"Villarreal Club de Fútbol, S.A.D.",,,,2026-02-26T17:59:17.082489+00:00,ES,Villarreal,Estadio de la Cerámica,"['Villarreal CF', 'El Submarino Amarillo']",['VCF'],"['villarreal cf', 'villarreal club de futbol sad', 'villarreal', 'el submarino amarillo', 'vcf']"
lbEQcoSc,Omonia Aradippou,,,,2026-02-26T18:03:56.253675+00:00,CY,Aradippou,Aradippou Municipal Stadium,[],['OMA'],"['omonia aradippou', 'oma']"
